"activity" "subject" "acc.sig" "sensor" "measurement" "axis" "average"
"WALKING" 22 "Gravity" "Acc" "mean()" "X" 0.936096410434783
"WALKING" 23 "Gravity" "Acc" "mean()" "X" 0.939809688644068
"WALKING" 24 "Gravity" "Acc" "mean()" "X" 0.95970108137931
"WALKING" 25 "Gravity" "Acc" "mean()" "X" 0.937483114459459
"WALKING" 26 "Gravity" "Acc" "mean()" "X" 0.960647754576271
"WALKING" 27 "Gravity" "Acc" "mean()" "X" 0.944759287368421
"WALKING" 28 "Gravity" "Acc" "mean()" "X" 0.942930275555556
"WALKING" 29 "Gravity" "Acc" "mean()" "X" 0.96237438509434
"WALKING" 30 "Gravity" "Acc" "mean()" "X" 0.965217551076923
"WALKING_DOWNSTAIRS" 1 "Gravity" "Acc" "mean()" "X" 0.931874418979592
"WALKING_DOWNSTAIRS" 2 "Gravity" "Acc" "mean()" "X" 0.861831345531915
"WALKING_DOWNSTAIRS" 3 "Gravity" "Acc" "mean()" "X" 0.939057787755102
"WALKING_DOWNSTAIRS" 4 "Gravity" "Acc" "mean()" "X" 0.947731858666667
"WALKING_DOWNSTAIRS" 5 "Gravity" "Acc" "mean()" "X" 0.956649352553192
"WALKING_DOWNSTAIRS" 6 "Gravity" "Acc" "mean()" "X" 0.928531455208333
"WALKING_DOWNSTAIRS" 7 "Gravity" "Acc" "mean()" "X" 0.930623632765957
"WALKING_DOWNSTAIRS" 8 "Gravity" "Acc" "mean()" "X" 0.914023498421053
"WALKING_DOWNSTAIRS" 9 "Gravity" "Acc" "mean()" "X" 0.938417773333333
"WALKING_DOWNSTAIRS" 10 "Gravity" "Acc" "mean()" "X" 0.939807421052632
"WALKING_DOWNSTAIRS" 11 "Gravity" "Acc" "mean()" "X" 0.941746406521739
"WALKING_DOWNSTAIRS" 12 "Gravity" "Acc" "mean()" "X" 0.949861980652174
"WALKING_DOWNSTAIRS" 13 "Gravity" "Acc" "mean()" "X" 0.941875619787234
"WALKING_DOWNSTAIRS" 14 "Gravity" "Acc" "mean()" "X" 0.81629643
"WALKING_DOWNSTAIRS" 15 "Gravity" "Acc" "mean()" "X" 0.932302200476191
"WALKING_DOWNSTAIRS" 16 "Gravity" "Acc" "mean()" "X" 0.917818427021277
"WALKING_DOWNSTAIRS" 17 "Gravity" "Acc" "mean()" "X" 0.928817578043478
"WALKING_DOWNSTAIRS" 18 "Gravity" "Acc" "mean()" "X" 0.932277478363636
"WALKING_DOWNSTAIRS" 19 "Gravity" "Acc" "mean()" "X" 0.881940855128205
"WALKING_DOWNSTAIRS" 20 "Gravity" "Acc" "mean()" "X" 0.91972663
"WALKING_DOWNSTAIRS" 21 "Gravity" "Acc" "mean()" "X" 0.872683205555556
"WALKING_DOWNSTAIRS" 22 "Gravity" "Acc" "mean()" "X" 0.921820641944444
"WALKING_DOWNSTAIRS" 23 "Gravity" "Acc" "mean()" "X" 0.923711401296296
"WALKING_DOWNSTAIRS" 24 "Gravity" "Acc" "mean()" "X" 0.950883416727273
"WALKING_DOWNSTAIRS" 25 "Gravity" "Acc" "mean()" "X" 0.929627532241379
"WALKING_DOWNSTAIRS" 26 "Gravity" "Acc" "mean()" "X" 0.9467972718
"WALKING_DOWNSTAIRS" 27 "Gravity" "Acc" "mean()" "X" 0.931380178636364
"WALKING_DOWNSTAIRS" 28 "Gravity" "Acc" "mean()" "X" 0.929291680434783
"WALKING_DOWNSTAIRS" 29 "Gravity" "Acc" "mean()" "X" 0.948486215
"WALKING_DOWNSTAIRS" 30 "Gravity" "Acc" "mean()" "X" 0.958000491451613
"WALKING_UPSTAIRS" 1 "Gravity" "Acc" "mean()" "X" 0.89335109754717
"WALKING_UPSTAIRS" 2 "Gravity" "Acc" "mean()" "X" 0.790717418541667
"WALKING_UPSTAIRS" 3 "Gravity" "Acc" "mean()" "X" 0.883533436101695
"WALKING_UPSTAIRS" 4 "Gravity" "Acc" "mean()" "X" 0.946264314423077
"WALKING_UPSTAIRS" 5 "Gravity" "Acc" "mean()" "X" 0.936821834893617
"WALKING_UPSTAIRS" 6 "Gravity" "Acc" "mean()" "X" 0.913632241568627
"WALKING_UPSTAIRS" 7 "Gravity" "Acc" "mean()" "X" 0.81874656
"WALKING_UPSTAIRS" 8 "Gravity" "Acc" "mean()" "X" 0.860368718780488
"WALKING_UPSTAIRS" 9 "Gravity" "Acc" "mean()" "X" 0.902647777755102
"WALKING_UPSTAIRS" 10 "Gravity" "Acc" "mean()" "X" 0.931861027446809
"WALKING_UPSTAIRS" 11 "Gravity" "Acc" "mean()" "X" 0.892626155555556
"WALKING_UPSTAIRS" 12 "Gravity" "Acc" "mean()" "X" 0.938371473269231
"WALKING_UPSTAIRS" 13 "Gravity" "Acc" "mean()" "X" 0.847634313454545
"WALKING_UPSTAIRS" 14 "Gravity" "Acc" "mean()" "X" 0.688256122222222
"WALKING_UPSTAIRS" 15 "Gravity" "Acc" "mean()" "X" 0.918544812291667
"WALKING_UPSTAIRS" 16 "Gravity" "Acc" "mean()" "X" 0.826874282745098
"WALKING_UPSTAIRS" 17 "Gravity" "Acc" "mean()" "X" 0.853530565833333
"WALKING_UPSTAIRS" 18 "Gravity" "Acc" "mean()" "X" 0.883330258448276
"WALKING_UPSTAIRS" 19 "Gravity" "Acc" "mean()" "X" 0.8294283725
"WALKING_UPSTAIRS" 20 "Gravity" "Acc" "mean()" "X" 0.777095717058824
"WALKING_UPSTAIRS" 21 "Gravity" "Acc" "mean()" "X" 0.781177210851064
"WALKING_UPSTAIRS" 22 "Gravity" "Acc" "mean()" "X" 0.889454382857143
"WALKING_UPSTAIRS" 23 "Gravity" "Acc" "mean()" "X" 0.843438810196078
"WALKING_UPSTAIRS" 24 "Gravity" "Acc" "mean()" "X" 0.906369500508475
"WALKING_UPSTAIRS" 25 "Gravity" "Acc" "mean()" "X" 0.927693239538462
"WALKING_UPSTAIRS" 26 "Gravity" "Acc" "mean()" "X" 0.942095257090909
"WALKING_UPSTAIRS" 27 "Gravity" "Acc" "mean()" "X" 0.868000278627451
"WALKING_UPSTAIRS" 28 "Gravity" "Acc" "mean()" "X" 0.854508231764706
"WALKING_UPSTAIRS" 29 "Gravity" "Acc" "mean()" "X" 0.929258953877551
"WALKING_UPSTAIRS" 30 "Gravity" "Acc" "mean()" "X" 0.93182983
"LAYING" 1 "Gravity" "Acc" "mean()" "Y" 0.70554977346
"LAYING" 2 "Gravity" "Acc" "mean()" "Y" 0.752536639375
"LAYING" 3 "Gravity" "Acc" "mean()" "Y" 0.837032099677419
"LAYING" 4 "Gravity" "Acc" "mean()" "Y" 0.915165104259259
"LAYING" 5 "Gravity" "Acc" "mean()" "Y" 0.954890346153846
"LAYING" 6 "Gravity" "Acc" "mean()" "Y" 0.956593814210526
"LAYING" 7 "Gravity" "Acc" "mean()" "Y" 0.393444278076923
"LAYING" 8 "Gravity" "Acc" "mean()" "Y" 0.589922434814815
"LAYING" 9 "Gravity" "Acc" "mean()" "Y" -0.1191541962
"LAYING" 10 "Gravity" "Acc" "mean()" "Y" -0.139297681034483
"LAYING" 11 "Gravity" "Acc" "mean()" "Y" 0.943017941403509
"LAYING" 12 "Gravity" "Acc" "mean()" "Y" 0.8033788345
"LAYING" 13 "Gravity" "Acc" "mean()" "Y" 0.656400944354839
"LAYING" 14 "Gravity" "Acc" "mean()" "Y" 0.48539692745098
"LAYING" 15 "Gravity" "Acc" "mean()" "Y" 0.899242553055556
"LAYING" 16 "Gravity" "Acc" "mean()" "Y" -0.0199270225714286
"LAYING" 17 "Gravity" "Acc" "mean()" "Y" 0.658792072253521
"LAYING" 18 "Gravity" "Acc" "mean()" "Y" 0.719755403692308
"LAYING" 19 "Gravity" "Acc" "mean()" "Y" 0.725646622771084
"LAYING" 20 "Gravity" "Acc" "mean()" "Y" 0.864882956617647
"LAYING" 21 "Gravity" "Acc" "mean()" "Y" 0.599992678
"LAYING" 22 "Gravity" "Acc" "mean()" "Y" 0.632484075694444
"LAYING" 23 "Gravity" "Acc" "mean()" "Y" 0.438434067361111
"LAYING" 24 "Gravity" "Acc" "mean()" "Y" 0.738430699305556
"LAYING" 25 "Gravity" "Acc" "mean()" "Y" 0.620658919917808
"LAYING" 26 "Gravity" "Acc" "mean()" "Y" 0.803015011578947
"LAYING" 27 "Gravity" "Acc" "mean()" "Y" 0.567879494054054
"LAYING" 28 "Gravity" "Acc" "mean()" "Y" 0.1440732745
"LAYING" 29 "Gravity" "Acc" "mean()" "Y" 0.807535373478261
"LAYING" 30 "Gravity" "Acc" "mean()" "Y" 0.732661247714286
"SITTING" 1 "Gravity" "Acc" "mean()" "Y" 0.204411592680851
"SITTING" 2 "Gravity" "Acc" "mean()" "Y" -0.105630024498783
"SITTING" 3 "Gravity" "Acc" "mean()" "Y" 0.127303379245962
"SITTING" 4 "Gravity" "Acc" "mean()" "Y" 0.211622539936894
"SITTING" 5 "Gravity" "Acc" "mean()" "Y" 0.168445524
"SITTING" 6 "Gravity" "Acc" "mean()" "Y" 0.0682628663363636
"SITTING" 7 "Gravity" "Acc" "mean()" "Y" 0.00608846646041667
"SITTING" 8 "Gravity" "Acc" "mean()" "Y" 0.240095117065217
"SITTING" 9 "Gravity" "Acc" "mean()" "Y" -0.0414258228938
"SITTING" 10 "Gravity" "Acc" "mean()" "Y" -0.041260775
"SITTING" 11 "Gravity" "Acc" "mean()" "Y" 0.213716305739623
"SITTING" 12 "Gravity" "Acc" "mean()" "Y" 0.0830509010823529
"SITTING" 13 "Gravity" "Acc" "mean()" "Y" 0.101769752489796
"SITTING" 14 "Gravity" "Acc" "mean()" "Y" -0.0364533962277778
"SITTING" 15 "Gravity" "Acc" "mean()" "Y" 0.210849305016949
"SITTING" 16 "Gravity" "Acc" "mean()" "Y" -0.086588253942029
"SITTING" 17 "Gravity" "Acc" "mean()" "Y" -0.002814673171875
"SITTING" 18 "Gravity" "Acc" "mean()" "Y" 0.12988647622807
"SITTING" 19 "Gravity" "Acc" "mean()" "Y" 0.360343534657534
"SITTING" 20 "Gravity" "Acc" "mean()" "Y" 0.0733385412878788
"SITTING" 21 "Gravity" "Acc" "mean()" "Y" 0.0215206708823529
"SITTING" 22 "Gravity" "Acc" "mean()" "Y" 0.208553884
"SITTING" 23 "Gravity" "Acc" "mean()" "Y" 0.1217510625
"SITTING" 24 "Gravity" "Acc" "mean()" "Y" 0.182254651955882
"SITTING" 25 "Gravity" "Acc" "mean()" "Y" 0.208287142261538
"SITTING" 26 "Gravity" "Acc" "mean()" "Y" 0.223105562025641
"SITTING" 27 "Gravity" "Acc" "mean()" "Y" 0.212947021371429
"SITTING" 28 "Gravity" "Acc" "mean()" "Y" -0.112596728361111
"SITTING" 29 "Gravity" "Acc" "mean()" "Y" 0.1556594569
"SITTING" 30 "Gravity" "Acc" "mean()" "Y" 0.114588392624871
"STANDING" 1 "Gravity" "Acc" "mean()" "Y" -0.272983832264151
"STANDING" 2 "Gravity" "Acc" "mean()" "Y" -0.370062696851852
"STANDING" 3 "Gravity" "Acc" "mean()" "Y" -0.301735130327869
"STANDING" 4 "Gravity" "Acc" "mean()" "Y" -0.0759009061071429
"STANDING" 5 "Gravity" "Acc" "mean()" "Y" -0.03871012665
"STANDING" 6 "Gravity" "Acc" "mean()" "Y" -0.230251036140351
"STANDING" 7 "Gravity" "Acc" "mean()" "Y" -0.117607048924528
"STANDING" 8 "Gravity" "Acc" "mean()" "Y" -0.0904603488214815
"STANDING" 9 "Gravity" "Acc" "mean()" "Y" -0.010383816474
"STANDING" 10 "Gravity" "Acc" "mean()" "Y" -0.0431597830454545
"STANDING" 11 "Gravity" "Acc" "mean()" "Y" -0.173082704680851
"STANDING" 12 "Gravity" "Acc" "mean()" "Y" -0.21886535557377
"STANDING" 13 "Gravity" "Acc" "mean()" "Y" -0.239943146315789
"STANDING" 14 "Gravity" "Acc" "mean()" "Y" -0.226692231166667
"STANDING" 15 "Gravity" "Acc" "mean()" "Y" -0.164713175490566
"STANDING" 16 "Gravity" "Acc" "mean()" "Y" -0.0578867045
"STANDING" 17 "Gravity" "Acc" "mean()" "Y" -0.257486817948718
"STANDING" 18 "Gravity" "Acc" "mean()" "Y" -0.204206320958904
"STANDING" 19 "Gravity" "Acc" "mean()" "Y" -0.223897807808219
"STANDING" 20 "Gravity" "Acc" "mean()" "Y" -0.305938716712329
"STANDING" 21 "Gravity" "Acc" "mean()" "Y" -0.346155558876404
"STANDING" 22 "Gravity" "Acc" "mean()" "Y" -0.226418773650794
"STANDING" 23 "Gravity" "Acc" "mean()" "Y" -0.117401359697059
"STANDING" 24 "Gravity" "Acc" "mean()" "Y" -0.145201300942029
"STANDING" 25 "Gravity" "Acc" "mean()" "Y" -0.159316786486486
"STANDING" 26 "Gravity" "Acc" "mean()" "Y" -0.140315421824324
"STANDING" 27 "Gravity" "Acc" "mean()" "Y" -0.188504847375
"STANDING" 28 "Gravity" "Acc" "mean()" "Y" -0.247656166582278
"STANDING" 29 "Gravity" "Acc" "mean()" "Y" -0.05848715356
"STANDING" 30 "Gravity" "Acc" "mean()" "Y" -0.100296804186441
"WALKING" 1 "Gravity" "Acc" "mean()" "Y" -0.282165021263158
"WALKING" 2 "Gravity" "Acc" "mean()" "Y" -0.34660709
"WALKING" 3 "Gravity" "Acc" "mean()" "Y" -0.261986357931034
"WALKING" 4 "Gravity" "Acc" "mean()" "Y" -0.0858540265666667
"WALKING" 5 "Gravity" "Acc" "mean()" "Y" -0.100440285303571
"WALKING" 6 "Gravity" "Acc" "mean()" "Y" -0.214694852280702
"WALKING" 7 "Gravity" "Acc" "mean()" "Y" -0.159097003684211
"WALKING" 8 "Gravity" "Acc" "mean()" "Y" -0.217102194583333
"WALKING" 9 "Gravity" "Acc" "mean()" "Y" -0.0314341738730769
"WALKING" 10 "Gravity" "Acc" "mean()" "Y" -0.0838277013962264
"WALKING" 11 "Gravity" "Acc" "mean()" "Y" -0.212045870169492
"WALKING" 12 "Gravity" "Acc" "mean()" "Y" -0.1559834498
"WALKING" 13 "Gravity" "Acc" "mean()" "Y" -0.283658580877193
"WALKING" 14 "Gravity" "Acc" "mean()" "Y" -0.270314822881356
"WALKING" 15 "Gravity" "Acc" "mean()" "Y" -0.233918282592593
"WALKING" 16 "Gravity" "Acc" "mean()" "Y" -0.0668246472745098
"WALKING" 17 "Gravity" "Acc" "mean()" "Y" -0.179927382704918
"WALKING" 18 "Gravity" "Acc" "mean()" "Y" -0.254317085892857
"WALKING" 19 "Gravity" "Acc" "mean()" "Y" -0.2233381
"WALKING" 20 "Gravity" "Acc" "mean()" "Y" -0.344443913137255
"WALKING" 21 "Gravity" "Acc" "mean()" "Y" -0.370984549423077
"WALKING" 22 "Gravity" "Acc" "mean()" "Y" -0.259644937173913
"WALKING" 23 "Gravity" "Acc" "mean()" "Y" -0.16176137
"WALKING" 24 "Gravity" "Acc" "mean()" "Y" -0.115116241810345
"WALKING" 25 "Gravity" "Acc" "mean()" "Y" -0.127315870743243
"WALKING" 26 "Gravity" "Acc" "mean()" "Y" -0.133922185084746
"WALKING" 27 "Gravity" "Acc" "mean()" "Y" -0.187497034561404
"WALKING" 28 "Gravity" "Acc" "mean()" "Y" -0.229316151481481
"WALKING" 29 "Gravity" "Acc" "mean()" "Y" -0.127318078679245
"WALKING" 30 "Gravity" "Acc" "mean()" "Y" -0.157673823846154
"WALKING_DOWNSTAIRS" 1 "Gravity" "Acc" "mean()" "Y" -0.266610338979592
"WALKING_DOWNSTAIRS" 2 "Gravity" "Acc" "mean()" "Y" -0.325780100638298
"WALKING_DOWNSTAIRS" 3 "Gravity" "Acc" "mean()" "Y" -0.228829214285714
"WALKING_DOWNSTAIRS" 4 "Gravity" "Acc" "mean()" "Y" -0.0620852772955556
"WALKING_DOWNSTAIRS" 5 "Gravity" "Acc" "mean()" "Y" -0.0607578318319149
"WALKING_DOWNSTAIRS" 6 "Gravity" "Acc" "mean()" "Y" -0.214046334375
"WALKING_DOWNSTAIRS" 7 "Gravity" "Acc" "mean()" "Y" -0.12987167306383
"WALKING_DOWNSTAIRS" 8 "Gravity" "Acc" "mean()" "Y" -0.187610243421053
"WALKING_DOWNSTAIRS" 9 "Gravity" "Acc" "mean()" "Y" -0.0352304645104762
"WALKING_DOWNSTAIRS" 10 "Gravity" "Acc" "mean()" "Y" -0.0646160768947368
"WALKING_DOWNSTAIRS" 11 "Gravity" "Acc" "mean()" "Y" -0.200321942608696
"WALKING_DOWNSTAIRS" 12 "Gravity" "Acc" "mean()" "Y" -0.178702175434783
"WALKING_DOWNSTAIRS" 13 "Gravity" "Acc" "mean()" "Y" -0.211555112553191
"WALKING_DOWNSTAIRS" 14 "Gravity" "Acc" "mean()" "Y" -0.264254674666667
"WALKING_DOWNSTAIRS" 15 "Gravity" "Acc" "mean()" "Y" -0.167462317142857
"WALKING_DOWNSTAIRS" 16 "Gravity" "Acc" "mean()" "Y" -0.0584832676382979
"WALKING_DOWNSTAIRS" 17 "Gravity" "Acc" "mean()" "Y" -0.151077057652174
"WALKING_DOWNSTAIRS" 18 "Gravity" "Acc" "mean()" "Y" -0.225809125454545
"WALKING_DOWNSTAIRS" 19 "Gravity" "Acc" "mean()" "Y" -0.215018042307692
"WALKING_DOWNSTAIRS" 20 "Gravity" "Acc" "mean()" "Y" -0.277419718666667
"WALKING_DOWNSTAIRS" 21 "Gravity" "Acc" "mean()" "Y" -0.356673289555556
"WALKING_DOWNSTAIRS" 22 "Gravity" "Acc" "mean()" "Y" -0.222215179444444
"WALKING_DOWNSTAIRS" 23 "Gravity" "Acc" "mean()" "Y" -0.110028841648148
"WALKING_DOWNSTAIRS" 24 "Gravity" "Acc" "mean()" "Y" -0.128326710927273
"WALKING_DOWNSTAIRS" 25 "Gravity" "Acc" "mean()" "Y" -0.0724270175862069
"WALKING_DOWNSTAIRS" 26 "Gravity" "Acc" "mean()" "Y" -0.0799003729
"WALKING_DOWNSTAIRS" 27 "Gravity" "Acc" "mean()" "Y" -0.166938774772727
"WALKING_DOWNSTAIRS" 28 "Gravity" "Acc" "mean()" "Y" -0.235897105217391
"WALKING_DOWNSTAIRS" 29 "Gravity" "Acc" "mean()" "Y" -0.0760962952291667
"WALKING_DOWNSTAIRS" 30 "Gravity" "Acc" "mean()" "Y" -0.126710371903226
"WALKING_UPSTAIRS" 1 "Gravity" "Acc" "mean()" "Y" -0.362153364339623
"WALKING_UPSTAIRS" 2 "Gravity" "Acc" "mean()" "Y" -0.416214890416667
"WALKING_UPSTAIRS" 3 "Gravity" "Acc" "mean()" "Y" -0.382851153728814
"WALKING_UPSTAIRS" 4 "Gravity" "Acc" "mean()" "Y" -0.232944304615385
"WALKING_UPSTAIRS" 5 "Gravity" "Acc" "mean()" "Y" -0.265942569148936
"WALKING_UPSTAIRS" 6 "Gravity" "Acc" "mean()" "Y" -0.340732608823529
"WALKING_UPSTAIRS" 7 "Gravity" "Acc" "mean()" "Y" -0.240950944117647
"WALKING_UPSTAIRS" 8 "Gravity" "Acc" "mean()" "Y" -0.291341491707317
"WALKING_UPSTAIRS" 9 "Gravity" "Acc" "mean()" "Y" -0.0377947824285714
"WALKING_UPSTAIRS" 10 "Gravity" "Acc" "mean()" "Y" -0.0565670278723404
"WALKING_UPSTAIRS" 11 "Gravity" "Acc" "mean()" "Y" -0.343576924814815
"WALKING_UPSTAIRS" 12 "Gravity" "Acc" "mean()" "Y" -0.259144202692308
"WALKING_UPSTAIRS" 13 "Gravity" "Acc" "mean()" "Y" -0.357404501636364
"WALKING_UPSTAIRS" 14 "Gravity" "Acc" "mean()" "Y" -0.322680364814815
"WALKING_UPSTAIRS" 15 "Gravity" "Acc" "mean()" "Y" -0.3149610125
"WALKING_UPSTAIRS" 16 "Gravity" "Acc" "mean()" "Y" -0.0805926025490196
"WALKING_UPSTAIRS" 17 "Gravity" "Acc" "mean()" "Y" -0.284153753333333
"WALKING_UPSTAIRS" 18 "Gravity" "Acc" "mean()" "Y" -0.316619946206897
"WALKING_UPSTAIRS" 19 "Gravity" "Acc" "mean()" "Y" -0.3871007085
"WALKING_UPSTAIRS" 20 "Gravity" "Acc" "mean()" "Y" -0.479894842941176
"WALKING_UPSTAIRS" 21 "Gravity" "Acc" "mean()" "Y" -0.432309617446809
"WALKING_UPSTAIRS" 22 "Gravity" "Acc" "mean()" "Y" -0.33682691
"WALKING_UPSTAIRS" 23 "Gravity" "Acc" "mean()" "Y" -0.214481808235294
"WALKING_UPSTAIRS" 24 "Gravity" "Acc" "mean()" "Y" -0.237498409152542
"WALKING_UPSTAIRS" 25 "Gravity" "Acc" "mean()" "Y" -0.217641282461538
"WALKING_UPSTAIRS" 26 "Gravity" "Acc" "mean()" "Y" -0.246169656181818
"WALKING_UPSTAIRS" 27 "Gravity" "Acc" "mean()" "Y" -0.229278659607843
"WALKING_UPSTAIRS" 28 "Gravity" "Acc" "mean()" "Y" -0.333223996666667
"WALKING_UPSTAIRS" 29 "Gravity" "Acc" "mean()" "Y" -0.227120125306122
"WALKING_UPSTAIRS" 30 "Gravity" "Acc" "mean()" "Y" -0.226647292153846
"LAYING" 1 "Gravity" "Acc" "mean()" "Z" 0.4458177198
"LAYING" 2 "Gravity" "Acc" "mean()" "Z" 0.646834879583333
"LAYING" 3 "Gravity" "Acc" "mean()" "Z" 0.48870318516129
"LAYING" 4 "Gravity" "Acc" "mean()" "Z" 0.341531310555556
"LAYING" 5 "Gravity" "Acc" "mean()" "Z" 0.263644691923077
"LAYING" 6 "Gravity" "Acc" "mean()" "Z" 0.175867709021053
"LAYING" 7 "Gravity" "Acc" "mean()" "Z" 0.907537823461538
"LAYING" 8 "Gravity" "Acc" "mean()" "Z" 0.719831539259259
"LAYING" 9 "Gravity" "Acc" "mean()" "Z" 0.9578730416
"LAYING" 10 "Gravity" "Acc" "mean()" "Z" -0.031121624137931
"LAYING" 11 "Gravity" "Acc" "mean()" "Z" 0.112620189964912
"LAYING" 12 "Gravity" "Acc" "mean()" "Z" 0.2750431984
"LAYING" 13 "Gravity" "Acc" "mean()" "Z" 0.598884988709677
"LAYING" 14 "Gravity" "Acc" "mean()" "Z" 0.83656291
"LAYING" 15 "Gravity" "Acc" "mean()" "Z" -0.0369192905555556
"LAYING" 16 "Gravity" "Acc" "mean()" "Z" 0.893884468571429
"LAYING" 17 "Gravity" "Acc" "mean()" "Z" 0.722657502112676
"LAYING" 18 "Gravity" "Acc" "mean()" "Z" 0.605495317692308
"LAYING" 19 "Gravity" "Acc" "mean()" "Z" 0.68762385253012
"LAYING" 20 "Gravity" "Acc" "mean()" "Z" 0.477573305
"LAYING" 21 "Gravity" "Acc" "mean()" "Z" 0.788251027111111
"LAYING" 22 "Gravity" "Acc" "mean()" "Z" 0.771903907083333
"LAYING" 23 "Gravity" "Acc" "mean()" "Z" 0.918782825277778
"LAYING" 24 "Gravity" "Acc" "mean()" "Z" 0.683839909722222
"LAYING" 25 "Gravity" "Acc" "mean()" "Z" 0.526353818315068
"LAYING" 26 "Gravity" "Acc" "mean()" "Z" 0.614523405921053
"LAYING" 27 "Gravity" "Acc" "mean()" "Z" 0.84539238027027
"LAYING" 28 "Gravity" "Acc" "mean()" "Z" 0.0157570025
"LAYING" 29 "Gravity" "Acc" "mean()" "Z" 0.590452224057971
"LAYING" 30 "Gravity" "Acc" "mean()" "Z" 0.681459210714286
"SITTING" 1 "Gravity" "Acc" "mean()" "Z" 0.332043702765957
"SITTING" 2 "Gravity" "Acc" "mean()" "Z" 0.19872676876087
"SITTING" 3 "Gravity" "Acc" "mean()" "Z" 0.139020582461538
"SITTING" 4 "Gravity" "Acc" "mean()" "Z" 0.11012048108
"SITTING" 5 "Gravity" "Acc" "mean()" "Z" 0.143006857611364
"SITTING" 6 "Gravity" "Acc" "mean()" "Z" 0.0695219657167273
"SITTING" 7 "Gravity" "Acc" "mean()" "Z" 0.0649636250354167
"SITTING" 8 "Gravity" "Acc" "mean()" "Z" 0.263895185521739
"SITTING" 9 "Gravity" "Acc" "mean()" "Z" 0.085263099144
"SITTING" 10 "Gravity" "Acc" "mean()" "Z" 0.20253457287037
"SITTING" 11 "Gravity" "Acc" "mean()" "Z" 0.188531695981132
"SITTING" 12 "Gravity" "Acc" "mean()" "Z" 0.0885640696078431
"SITTING" 13 "Gravity" "Acc" "mean()" "Z" 0.0757773858163265
"SITTING" 14 "Gravity" "Acc" "mean()" "Z" -0.0945970534814815
"SITTING" 15 "Gravity" "Acc" "mean()" "Z" 0.00281565980440678
"SITTING" 16 "Gravity" "Acc" "mean()" "Z" 0.0892682200463768
"SITTING" 17 "Gravity" "Acc" "mean()" "Z" -0.135803881679687
"SITTING" 18 "Gravity" "Acc" "mean()" "Z" 0.161877417894737
"SITTING" 19 "Gravity" "Acc" "mean()" "Z" 0.489126594657534
"SITTING" 20 "Gravity" "Acc" "mean()" "Z" 0.151679135228788
"SITTING" 21 "Gravity" "Acc" "mean()" "Z" -0.0567766060705882
"SITTING" 22 "Gravity" "Acc" "mean()" "Z" 0.315551492322581
"SITTING" 23 "Gravity" "Acc" "mean()" "Z" 0.0630111556279412
"SITTING" 24 "Gravity" "Acc" "mean()" "Z" 0.109559621020588
"SITTING" 25 "Gravity" "Acc" "mean()" "Z" 0.167140956385077
"SITTING" 26 "Gravity" "Acc" "mean()" "Z" 0.314387627435897
"SITTING" 27 "Gravity" "Acc" "mean()" "Z" 0.276417431042857
"SITTING" 28 "Gravity" "Acc" "mean()" "Z" 0.135402566816667
"SITTING" 29 "Gravity" "Acc" "mean()" "Z" 0.286256063666667
"SITTING" 30 "Gravity" "Acc" "mean()" "Z" 0.34476602
"STANDING" 1 "Gravity" "Acc" "mean()" "Z" 0.0134905823226415
"STANDING" 2 "Gravity" "Acc" "mean()" "Z" 0.129747161222222
"STANDING" 3 "Gravity" "Acc" "mean()" "Z" 0.024763106752459
"STANDING" 4 "Gravity" "Acc" "mean()" "Z" 0.166893825946429
"STANDING" 5 "Gravity" "Acc" "mean()" "Z" 0.138638436607143
"STANDING" 6 "Gravity" "Acc" "mean()" "Z" 0.0139193473596491
"STANDING" 7 "Gravity" "Acc" "mean()" "Z" -0.0516573721320755
"STANDING" 8 "Gravity" "Acc" "mean()" "Z" -0.0979392024814815
"STANDING" 9 "Gravity" "Acc" "mean()" "Z" 0.00914769235555555
"STANDING" 10 "Gravity" "Acc" "mean()" "Z" 0.0346980210431818
"STANDING" 11 "Gravity" "Acc" "mean()" "Z" 0.127198423404255
"STANDING" 12 "Gravity" "Acc" "mean()" "Z" -0.0395382767304918
"STANDING" 13 "Gravity" "Acc" "mean()" "Z" -0.0524856614035088
"STANDING" 14 "Gravity" "Acc" "mean()" "Z" -0.338174888666667
"STANDING" 15 "Gravity" "Acc" "mean()" "Z" 0.0645975994528302
"STANDING" 16 "Gravity" "Acc" "mean()" "Z" -0.166737468166667
"STANDING" 17 "Gravity" "Acc" "mean()" "Z" -0.202687757012821
"STANDING" 18 "Gravity" "Acc" "mean()" "Z" -0.0485767106575342
"STANDING" 19 "Gravity" "Acc" "mean()" "Z" 0.130643717849315
"STANDING" 20 "Gravity" "Acc" "mean()" "Z" 0.0708655286023288
"STANDING" 21 "Gravity" "Acc" "mean()" "Z" -0.207685689775281
"STANDING" 22 "Gravity" "Acc" "mean()" "Z" 0.0323824977714286
"STANDING" 23 "Gravity" "Acc" "mean()" "Z" -0.223631180906765
"STANDING" 24 "Gravity" "Acc" "mean()" "Z" -0.0530585403536232
"STANDING" 25 "Gravity" "Acc" "mean()" "Z" 0.201182106486486
"STANDING" 26 "Gravity" "Acc" "mean()" "Z" 0.0884142682297297
"STANDING" 27 "Gravity" "Acc" "mean()" "Z" -0.00557416876082625
"STANDING" 28 "Gravity" "Acc" "mean()" "Z" -0.0385830501632911
